ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
227,,what? you found an /c2enigmancer/c0?,was? du hast einen /c2enigmancer/c0 gefunden?,quoi ? tu as trouvé un /c2énigmancien/c0 ?,¿qué? ¿te has topado con un /c2criptomante/c0?,o quê? você encontrou um /c2enigmático/c0?,что? ты нашёл /c2энигмансера/c0?,/c2エニグマンサー/c0を見つけたのか？
227,,"that's a surprise, it's something of a lost art.","das ist überraschend, es ist eine vergessene kunst.","c'est surprenant, c'est un art quelque peu perdu.","qué sorpresa, es una suerte de arte olvidado.","isso é uma surpresa, é uma espécie de arte perdida.","это сюрприз, это своего рода утраченное искусство.",それはすごい。失われた財宝だ。
227,,"story goes that the whole school died out ages ago,","die geschichten besagen, dass die gesamte schule ausgestorben sei,","il paraît que cette branche a disparu il y a longtemps,",se cuenta que la escuela al completo sucumbió hace siglos.,"segundo a história, todas as suas escolas desapareceram há muito tempo,","говорят, вся школа вымерла давным-давно,",大昔に途絶えた術派だと言われていたからな。
227,,but i'm not very clear on why.,"obwohl nicht wie, oder wann.",mais je ne sais pas trop pourquoi.,aunque no he logrado descifrar el motivo.,mas não sei direito o porquê.,но я не очень понимаю почему.,その理由は不明だが…。
,,,,,,,,
228,,"less bloodthirst, and i'd consider it a great asset.",weniger blutrunst und ich könnte mit diesen waffen handeln.,un peu moins sanguinaire et ce serait une belle ressource.,un poco menos de sed de sangre y me parecería un buen recurso.,"menos sede de sangue, e eu consideraria isso um grande trunfo.",меньше жажды крови — и я бы счёл это отличным достоинством.,好戦的な気持ちを抑えるのは、良い心がけだ。
228,,can't find arms this sacred just anywhere you know.,ein arsenal so potent findet man nicht jeden tag.,"on ne trouve pas d'armes si sacrées n'importe où, tu sais.",este tipo de armas sagradas no se encuentran todos los días.,esse tipo de armas sagradas não se encontra todos os dias.,такое священное оружие не найдёшь где попало.,こういう神聖な武器は滅多に見つからないからね。
,,,,,,,,
229,,you might wanna keep your distance...,du willst vielleicht deine distanz halten...,garde tes distances...,"tal vez, te convendría guardar las distancias...",talvez seja melhor para você manter distância...,лучше держись подальше...,ちょっと離れててくれないかな…。
229,,you look... just a tad too bubonic for my liking.,siehst ein bisschen... zu bubonisch für mich aus.,tu as l'air... un peu trop bubonique à mon goût.,te noto... un tanto pestilente para mi gusto.,você parece... um pouco pestilento demais para o meu gosto.,ты выглядишь... немного слишком чумно для моего вкуса.,君は…ちょっと危険な病気を持ってそうだな。
,Also 232.,,,,,,,
230,,/c2darts/c0? seems you fell victim to an absolute classic.,/c2pfeile/c0? scheint du bist opfer eines absoluten klassiker geworden.,des /c2fléches/c0 ? tu as été victime du piège classique.,¿/c2flechas/c0? parece que has sucumbido ante un verdadero clásico.,/c2dardos/c0? parece que você foi vítima de um grande clássico.,"/c2дротики/c0? похоже, ты стал жертвой настоящей классики.",/c2ダーツ/c0にやられた？ありがちなやつだな。
230,,oh don't be sad./p1 somebody has to leave some grisly remains,oh sei nicht traurig./p1 jemand muss doch die überreste,ne sois pas triste./p1 il faut bien que quelqu'un laisse des restes macabres.,no te vengas abajo./p1 alguien tiene que dejar esos restos macabros,"ah, não fique triste./p1 alguém tem que deixar alguns restos horríveis",ну не грусти./p1 кто-то должен оставить жуткие останки,まぁそう悲しむな。/p1誰かがやられたことは残して#おかないと。
230,,/f1for those future explorers./f0,/f1für zukünftige erforscher hinterlassen./f0,/f1pour les futurs explorateurs./f0,/f1para los futuros exploradores./f0,/f1para os futuros exploradores./f0,/f1для будущих исследователей./f0,/f1後につづく探索者のためにね。/f0
,,,,,,,,
233,,"you're describing an awful tight situation there, buddy.","du beschreibst hier eine echt heikle situation, mein freund.","tu décris une situation presque impossible, petit.","estás describiendo una situación la mar de peliaguda, compi.","você está descrevendo uma situação muito difícil, amigo.","ты описываешь ужасно сложную ситуацию, приятель.",それはひどい戦いだったんだな、相棒。
233,,"if i had to go with the statistics,/p1 i'd say you're scrap for sure.","wenn ich die statistiken anschaue,/p1 denke ich du hast keine chance.","si je me fie au statistiques,/p1 tu vas finir en épave.","tirando de estadística,/p1 diría que te convertirás en chatarra. ","se eu tomar como base as estatísticas,/p1 eu diria que você logo vai virar sucata.","если судить по статистике,/p1 я бы сказал, что ты точно лом.",確率的に言うと、/p1万が一にも君に勝ち目はない。
233,,"but somehow, i feel you have it in you to face anyone.","aber irgendwie, fühle ich dass du alles und jedem sich stellen kannst.",mais j'ai l'impression que tu peux affronter n'importe qui.,"pero, de algún modo, presiento que tienes madera para enfrentarte cualquier cosa.","mas, de alguma forma, sinto que você tem condições de enfrentar qualquer coisa.","но почему-то я чувствую, что ты можешь противостоять кому угодно.",だが、君ならそれでも立ち向かえるはずだ。
233,,/c2god/c0 or not.,ob /c2götter/c0 oder nicht.,/c2divin/c0 ou non.,sea un /c2dios/c0 o no.,seja um /c2deus/c0 ou não.,"хоть /c2бог/c0, хоть нет.",例え相手が/c2神/c0だろうと、ね。
,,,,,,,,
234,,"/c2rockheads./c0 majestic, aren't they?","/c2steinköpfe./c0 die sind echt majestisch, oder?","les /c2tête-de-roc./c0 majestueux, non ?",/c2cabezas de piedra/c0. ¿a que son majestuosos?,"/c2pedregosos./c0 majestosos, não são?","/c2каменноголовые./c0 величественные, правда?",/c2ロックヘッド/c0はりっぱだよね。
234,,"i tried putting a few in a terrarium,","ich habe versucht sie in ein terrarium zu stellen,","j'ai essayé d'en mettre quelques-uns en terrarium,","intenté meter a unos cuantos en un terrario,","tentei colocar alguns em um terrário,","я пытался посадить нескольких в террариум,",2、3匹を水槽に入れてみようとしたけど、
234,,but they kept headbutting their way out.,aber sie brechen immer wieder aus.,mais ils ne font que s'échapper à coups de tête.,pero no paraban de escaparse a cabezazos.,mas eles continuaram batendo cabeça para sair.,но они постоянно пробивали выход головой.,頭突きで脱走されたんだ。
,,,,,,,,
236,,behind all the smoke and sparks is just another,hinter all dem licht und rauch ist nur ein,"derrière tous ces effets scintillants, on a juste une autre","detrás del humo y todas esas chispas, no hay más que otra",por trás de toda a fumaça e faíscas há apenas mais um,за всем дымом и искрами — просто ещё один,煙と光の向こうにいるのは…
236,,"two-bit, wannabe, skullhead rabbit-puller.","gewöhnliches schädelgesicht, dass kaninchen aus dem hut zieht.",tête de mort à deux balles qui veut faire apparaître des lapins.,calavera aspirante a ilusionista de medio pelo.,aspirante a mágico com cabeça de caveira.,"дешёвый фокусник-череп, мнящий себя иллюзионистом.",くだらない、スカルの手品師気取りだ。
236,,show them the magic of your guns.,zeig' ihm welche zauber deine waffen können.,montre-leur la magie de tes armes.,muéstrale un buen truco de magia con tus cañones.,mostre a eles a magia de suas armas.,покажи им магию своих пушек.,お前のシューティング力を見せつけてやれ。
,,,,,,,,
237,,"fighting a real-deal black knight, eh?","ohhh, ein kampf mit einem echten schwarzen ritter?","tu combats un vrai chevalier noir, hein ?","así que te has enfrentado a un caballero oscuro de los de verdad, ¿eh?","lutando contra um cavaleiro obscuro de verdade, hein?",дерёшься с настоящим чёрным рыцарем?,あの黒騎士と戦ったって？
237,,be careful around the armaments.,achte auf seine waffen.,fais gaffe à son équipement.,ten mucho ojo con sus armas.,tenha cuidado com os armamentos.,осторожно с его вооружением.,奴の武装にあまり傷をつけるなよ。
237,,they look valuable.,sie sehen teuer aus.,ça a l'air cher.,tienen pinta de ser valiosas.,eles parecem valiosos.,выглядит ценно.,高そうだからね。
237,,/f1*purr*/f0,/f1*schnurr*/f0,/f1*ronron*/f0,/f1*rrr*/f0,/f1*ronronando*/f0,/f1*мурлычет*/f0,/f1*ゴロゴロ*/f0
,,,,,,,,
238,,"it's the end of death row, little buddy.","es ist das ende, mein freund, letzte station.","c'est le bout du couloir de la mort, mon petit.","la última parada del corredor de la muerte, compi.","é o fim do corredor da morte, amiguinho.","это конец коридора смерти, малыш.",断頭台があったようだね、小さき相棒。
238,,that means somebody's gotta die and you better make sure...,"und das bedeutet, dass jemand stirbt...","ça veut dire que quelqu'un va mourir, alors assure-toi...","significa que alguien tiene que morir, así que mejor que te asegures... ","isso significa que alguém tem que morrer, e é melhor você ter certeza...","это значит, кто-то должен умереть, и лучше убедись...",それは誰かが死ぬことを意味しているが…
238,,that somebody isn't you.,"stelle sicher, dass es nicht du bist.",que ce n'est pas toi.,de que ese 'alguien' no seas tú.,que esse alguém não é você.,что это не ты.,君がその一人にならないようにな。
,,,,,,,,
239,,maybe the true monolith,vielleicht is der echte monolith,"peut-être que le vrai monolithe,","tal vez, el verdadero monolito",talvez o verdadeiro monólito,"может, истинный монолит —",真のモノリスは
